2019-08-14,00067,9,42105001,0,0,0,067BDT9421050010000000   ,BDT,0,330000
2019-08-14,00098,9,42102003,0,0,0,098BDT9421020030000000   ,BDT,0,881600
2019-08-14,00507,9,42102003,0,0,0,507BDT9421020030000000   ,BDT,0,771400
2019-08-14,00104,9,42102002,0,0,0,104BDT9421020020000000   ,BDT,0,108612
2019-08-14,00048,9,42102003,0,0,0,048BDT9421020030000000   ,BDT,0,2022400
2019-08-14,00113,9,42102002,0,0,0,113BDT9421020020000000   ,BDT,0,109000
2019-08-14,00012,9,52202001,0,0,0,012BDT9522020010000000   ,BDT,562200087.4,0
2019-08-14,00016,9,52202001,0,0,0,016BDT9522020010000000   ,BDT,17505280,0
2019-08-14,00026,9,52202001,0,0,0,026BDT9522020010000000   ,BDT,61695344.4,0
2019-08-14,00074,9,52202001,0,0,0,074BDT9522020010000000   ,BDT,30809376,0
2019-08-14,00086,9,52202001,0,0,0,086BDT9522020010000000   ,BDT,4892550,0
2019-08-14,00005,9,52202002,0,0,0,005BDT9522020020000000   ,BDT,2550131667,0
2019-08-14,00505,9,33101002,0,0,0,505BDT9331010020000000   ,BDT,47036,0
2019-08-14,00052,9,33101002,0,0,0,052BDT9331010020000000   ,BDT,75142,0
2019-08-14,00024,9,33101008,0,0,0,024BDT9331010080000000   ,BDT,17510,0
2019-08-14,00501,9,33101008,0,0,0,501BDT9331010080000000   ,BDT,20570,0
2019-08-14,00031,9,33101008,0,0,0,031BDT9331010080000000   ,BDT,62560,0
2019-08-14,00069,9,61102001,0,0,0,069BDT9611020010000000   ,BDT,0,1189110
2019-08-14,00081,9,21101001,0,0,0,081BDT9211010010000000   ,BDT,0,11691876
2019-08-14,00066,9,21101001,0,0,0,066BDT9211010010000000   ,BDT,0,15112878
2019-08-14,00007,9,21101001,0,0,0,007BDT9211010010000000   ,BDT,0,118512794.6
2019-08-14,00023,9,21101001,0,0,0,023BDT9211010010000000   ,BDT,0,38134529.46
2019-08-14,00051,9,13105013,0,0,0,051BDT9131050130000000   ,BDT,845997,0
2019-08-14,00093,9,13601003,0,0,0,093BDT9136010030000000   ,BDT,3562770.56,0
2019-08-14,00502,9,13601003,0,0,0,502BDT9136010030000000   ,BDT,5902138.64,0
2019-08-14,00020,9,13601003,0,0,0,020BDT9136010030000000   ,BDT,12724061.1,0
2019-08-14,00038,9,13601003,0,0,0,038BDT9136010030000000   ,BDT,11970017.44,0
2019-08-14,00023,9,13105032,0,0,0,023BDT9131050320000000   ,BDT,980200,0
2019-08-14,00009,9,13105032,0,0,0,009BDT9131050320000000   ,BDT,4995004.8,0
2019-08-14,00087,9,13105036,0,0,0,087BDT9131050360000000   ,BDT,20237860.66,0
2019-08-14,00064,9,13105022,0,0,0,064BDT9131050220000000   ,BDT,0,236280
2019-08-14,00504,9,13105022,0,0,0,504BDT9131050220000000   ,BDT,0,1000
2019-08-14,00509,9,13105022,0,0,0,509BDT9131050220000000   ,BDT,28020,0
2019-08-14,00022,9,13105022,0,0,0,022BDT9131050220000000   ,BDT,1144342.1,0
2019-08-14,00091,9,13105022,0,0,0,091BDT9131050220000000   ,BDT,42690,0
2019-08-14,00109,9,13105022,0,0,0,109BDT9131050220000000   ,BDT,12600,0
2019-08-14,00029,9,13105003,0,0,0,029BDT9131050030000000   ,BDT,0,15529750
2019-08-14,00040,9,13105008,0,0,0,040BDT9131050080000000   ,BDT,0,69468
2019-08-14,00042,9,13105008,0,0,0,042BDT9131050080000000   ,BDT,0,293320
2019-08-14,00050,9,13105008,0,0,0,050BDT9131050080000000   ,BDT,0,106340
2019-08-14,00072,9,13105003,0,0,0,072BDT9131050030000000   ,BDT,0,15644610
2019-08-14,00113,9,13105003,0,0,0,113BDT9131050030000000   ,BDT,0,6871560
2019-08-14,00089,9,13105003,0,0,0,089BDT9131050030000000   ,BDT,0,9418766
2019-08-14,00017,9,13105048,0,0,0,017BDT9131050480000000   ,BDT,55600,0
2019-08-14,00069,9,13601001,0,0,0,069BDT9136010010000000   ,BDT,194975.14,0
2019-08-14,00502,9,13601001,0,0,0,502BDT9136010010000000   ,BDT,86010,0
2019-08-14,00501,9,13501001,0,0,0,501BDT9135010010000000   ,BDT,2992,0
2019-08-14,00017,9,13501001,0,0,0,017BDT9135010010000000   ,BDT,1374,0
2019-08-14,00040,9,13105015,0,0,0,040BDT9131050150000000   ,BDT,10800,0
2019-08-14,00048,9,13105015,0,0,0,048BDT9131050150000000   ,BDT,12900,0
2019-08-14,00059,9,13105015,0,0,0,059BDT9131050150000000   ,BDT,9520,0
2019-08-14,00005,9,13105016,0,0,0,005BDT9131050160000000   ,BDT,28000,0
2019-08-14,00016,9,13105016,0,0,0,016BDT9131050160000000   ,BDT,24900,0
2019-08-14,00074,9,13105039,0,0,0,074BDT9131050390000000   ,BDT,11453244.6,0
2019-08-14,00021,9,13105026,0,0,0,021BDT9131050260000000   ,BDT,10000,0
2019-08-14,00004,9,13105027,0,0,0,004BDT9131050270000000   ,BDT,743092,0
2019-08-14,00034,9,13105025,0,0,0,034BDT9131050250000000   ,BDT,50000,0
2019-08-14,00036,9,13105025,0,0,0,036BDT9131050250000000   ,BDT,106000,0
2019-08-14,00514,9,13105017,0,0,0,514BDT9131050170000000   ,BDT,100,0
2019-08-14,00064,9,13105018,0,0,0,064BDT9131050180000000   ,BDT,1740,0
2019-08-14,00025,9,13105017,0,0,0,025BDT9131050170000000   ,BDT,24000,0
2019-08-14,00009,9,13105017,0,0,0,009BDT9131050170000000   ,BDT,6200,0
2019-08-14,00013,9,13105017,0,0,0,013BDT9131050170000000   ,BDT,100,0
2019-08-14,00009,9,13801001,0,0,0,009BDT9138010010000000   ,BDT,17141803.5,0
