Layer,Code,Name,Type,Parent Account,active,pending,state
Layer 5,33102009,Commission on LC -VAT-Not Applicable,Income Accounts,Commission on Trade operations,True,False,approve
Layer 5,33102010,Commission on Shipping Guarantee,Income Accounts,Commission on Trade operations,True,False,approve
Layer 5,33103001,Commission on Exchange House,Income Accounts,Commission on NRB operations,True,False,approve
Layer 5,33104001,Commn on Bank Guarantee USD <for OBU>,Income Accounts,Commission frm OBU operations FC,True,False,approve
Layer 5,34101001,Rent on Lockers,Income Accounts,Rental Income,True,False,approve
Layer 5,34101002,Rent on Godown,Income Accounts,Rental Income,True,False,approve
Layer 5,34101003,Rent on Others,Income Accounts,Rental Income,True,False,approve
Layer 5,34102001,Godown Insurance Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102002,Postage Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102003,Telex/TP/Telegram/SMS Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102004,Printing and Stationary Charges Recovery,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102005,Incidental Charge Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102006,Legal Charge Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102007,SWIFT Charges Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102008,Recovery of NID varification charges,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102009,Locker Insurance Premium Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34102010,CVP Charge Recoveries,Income Accounts,Recoveries of various charges,True,False,approve
Layer 5,34103001,Annual Service Charge <Cards>,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103003,Cards Replacement Charge,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103005,Cheque Processing Fees - Credit Card,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103006,Late Payment Charge - Credit Card,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103007,Transaction Charge - Credit Card,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103013,Credit Card Insurance Premium,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103015,Card Acquiring Income (ATM),Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34103016,POS Issuer Fee,Income Accounts,Income fm Cards operations,True,False,approve
Layer 5,34104001,Early Settlement Fee on MTB Auto Loan,Income Accounts,Early Settlement Fees,True,False,approve
Layer 5,34104002,Early Settlement Fee - MTB Neer,Income Accounts,Early Settlement Fees,True,False,approve
Layer 5,34104003,Early Settlement Fee on MTB Personal Loan,Income Accounts,Early Settlement Fees,True,False,approve
Layer 5,34104004,Early Settlement Fee on MTB Home Equity Loan,Income Accounts,Early Settlement Fees,True,False,approve
Layer 5,34104005,Early Settlement Fee on MTB Home Loan,Income Accounts,Early Settlement Fees,True,False,approve
Layer 5,34104006,Early Settlement Charge others,Income Accounts,Early Settlement Fees,True,False,approve
Layer 5,34105001,Loan Processing Fee- MTB Auto loan,Income Accounts,Loan Processing Fees,True,False,approve
Layer 5,34105002,Loan Processing Fee  - MTB Neer,Income Accounts,Loan Processing Fees,True,False,approve
Layer 5,34105003,Loan Processing Fee- MTB Personal loan,Income Accounts,Loan Processing Fees,True,False,approve
Layer 5,34105004,Loan Processing Fee- MTB Home Equity loan,Income Accounts,Loan Processing Fees,True,False,approve
Layer 5,34105005,Loan Processing Fee- MTB Home loan,Income Accounts,Loan Processing Fees,True,False,approve
Layer 5,34105006,Loan Processing Fee others,Income Accounts,Loan Processing Fees,True,False,approve
Layer 5,34106001,Partial Payment Fee- MTB Auto Loan,Income Accounts,Partial Payment Fees,True,False,approve
Layer 5,34106002,Partial Payment Fee- MTB Home Loan,Income Accounts,Partial Payment Fees,True,False,approve
Layer 5,34106003,Partial Payment Fee- MTB Personal Loan,Income Accounts,Partial Payment Fees,True,False,approve
Layer 5,34106004,Partial Payment Fee- MTB Home Equity Loan,Income Accounts,Partial Payment Fees,True,False,approve
Layer 5,34106005,Partial Payment Fee  - MTB Neer,Income Accounts,Partial Payment Fees,True,False,approve
Layer 5,34107001,Processing Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107002,Partial Settlement Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107004,Loan Application Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107005,Rescheduling Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107006,Security Replacement Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107007,Loan Reduction & Security Partial Release,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107008,Excess Over Limit (EOL) Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107009,Guarantor Change Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107010,Certificate Issuance Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107011,Documentation Waiver Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107012,Loan Type Conversion Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107013,Transfer Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107014,Standing Instruction Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107015,Account Closing Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107016,A/c Maintenance Fees,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107017,Time Extension Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107018,CPV Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107019,Doc. Exception Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107020,Postage Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107021,Other Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107022,Interest Reduction Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107023,Documentation Deferral Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107024,Change of Management/Business Title Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34107025,Account Statement Charges,Income Accounts,SME Fees & Charges,True,False,approve
Layer 5,34108002,Handling Charges,Income Accounts,Service Charges,True,False,approve
Layer 5,34108003,Service Charge-Refund Warrant,Income Accounts,Service Charges,True,False,approve
Layer 5,34108004,Margin A/C Maintenance Income,Income Accounts,Service Charges,True,False,approve
Layer 5,34109001,Syndication Participation Fee,Income Accounts,Management Fees,True,False,approve
Layer 5,34109002,Add Confirmation (Management Fee),Income Accounts,Management Fees,True,False,approve
Layer 5,34109003,Management Fee (Corporate Finance),Income Accounts,Management Fees,True,False,approve
Layer 5,34112001,Miscellaneous Earnings,Income Accounts,Miscellneous Earnings,True,False,approve
Layer 5,34112002,Miscellaneous Income Retail,Income Accounts,Miscellneous Earnings,True,False,approve
Layer 5,34112003,Income from Agent Banking,Income Accounts,Miscellneous Earnings,True,False,approve
Layer 5,34112004,Income from Student File,Income Accounts,Miscellneous Earnings,True,False,approve
Layer 5,34112005,Miscellaneous Income Trade,Income Accounts,Miscellneous Earnings,True,False,approve
Layer 5,34113001,Recovery of Written Off Loans - Corporate,Income Accounts,Income on account of recovery from written off loans,True,False,approve
Layer 5,34113002,Recovery of Written Off Loans - Retail,Income Accounts,Income on account of recovery from written off loans,True,False,approve
Layer 5,34113003,Recovery of Written Off Loans - SME,Income Accounts,Income on account of recovery from written off loans,True,False,approve
Layer 5,34114001,Excess Over Limit (EOL) Charges Others,Income Accounts,Excess Over Limit Charges,True,False,approve
Layer 5,41101001,Interest Expenses MTB Probaho,Expenditure Accounts,Interest Expenses on Current Deposits,True,False,approve
Layer 5,41102001,I Expenses MTB Ankur,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102002,I Expenses MTB Ruby,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102003,I Expenses MTB Graduate,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102004,I Expenses MTB Junior,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102005,Interest Expense on MTB Privilege Saving,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102006,Interest Expenses on NRB Savings Account,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102007,I Expenses MTB Senior,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102008,I Expenses on MTB Inspire,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102009,I Expenses MTB Sanchay,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102010,I Expenses on MTB Care,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102011,I Expenses on Regular Savings  Deposit,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102012,Interest Expense on MTB REGULAR SAVINGS STAFF,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102013,Interest Expense on MTB Payroll Premium,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102014,Interest Expense on MTB Payroll eSavers,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102015,Interest Expense on MTB Payroll Saver,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102016,Interest Expense on MTB Children Education Deposit Scheme,Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102901,Interest Expense on MTB Inspire (DST),Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102902,Interest Expense on MTB Senior (DST),Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102903,Interest Expense on MTB Ruby (DST),Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102904,Interest Expense on Savings Deposit (DST),Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102905,Interest Expense on MTB Graduate (DST),Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41102906,Interest Expense on MTB JUNIOR (DST),Expenditure Accounts,Interest Expenses on Savings Bank Accounts,True,False,approve
Layer 5,41103001,Interest Expenses on SBResident Foreign Currency USD,Expenditure Accounts,Interest Expenses on Savings Bank Accounts FC,True,False,approve
Layer 5,41103002,Interest Expenses on SB Personal Foreign Currency Account USD,Expenditure Accounts,Interest Expenses on Savings Bank Accounts FC,True,False,approve
Layer 5,41201001,Interest Expenses MTB Buniad,Expenditure Accounts,Interest Expenses on TD Accounts,True,False,approve
Layer 5,41201002,Interest Expenses NRB Fixed Deposit,Expenditure Accounts,Interest Expenses on TD Accounts,True,False,approve
Layer 5,41201003,Interest Expenses Term Deposit General,Expenditure Accounts,Interest Expenses on TD Accounts,True,False,approve
Layer 5,41201004,Interest Expenses Term Deposit Monthly Benefit Plan,Expenditure Accounts,Interest Expenses on TD Accounts,True,False,approve
Layer 5,41201005,Interest Expense on Best Investment TERM DEPOSIT,Expenditure Accounts,Interest Expenses on TD Accounts,True,False,approve
Layer 5,41201902,Interest Expense on MTB Quarterly Benefit Plan,Expenditure Accounts,Interest Expenses on TD Accounts,True,False,approve
Layer 5,41202001,Interest Expenses RTD MTB Buniad,Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202002,Interest Expenses Reinvestment Term Deposits General,Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202003,Interest Expenses RTD Double Benefit Scheme,Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202004,Interest Expense on Reinvestment Term Deposit NRB,Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202901,Interest Expense MTB DOUBLE SAVER (DST),Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202902,Interest Expense MTB TRIPLE SAVER PLAN,Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202903,Interest Expense Fixed Deposit (DST),Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41202904,Interest expense on MTB 1.5 Times Benefit Plan,Expenditure Accounts,Interest Expenses on Term Deposits Reinvestments,True,False,approve
Layer 5,41203001,Interest Expenses on RD Brick-by-Brick,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203002,Interest Expenses on RD MTB Educational Plan,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203003,Interest Expenses on RD Kotipati,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203004,Interest Expenses on RD Millionnaire Plan,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203005,Interest Expenses on RD NRB,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203901,Interest Expense on SAVE EVERY DAY DEPOSIT A/C,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203902,Interest Expense on FESTIVAL SANCHAY PROKALPA,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203903,Interest Expense on UNIQUE SAVING PLAN,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203904,Interest Expense on EID UL FITRE SANCHAY PROKALPA,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203905,Interest Expense on EID UL AZHA SANCHAY PROKALPA,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203906,Interest Expense on DURGA PUJA SANCHAY PROKALPA,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203907,Interest Expense on CHRISTMAS SANCHAY PROKALPA,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41203908,Interest Expense on BUDDHA PURNIMA SANCHAY PROKALPA,Expenditure Accounts,Interest Expenses on Recurring Deposit,True,False,approve
Layer 5,41204001,Interest Expenses on NFCD USD,Expenditure Accounts,Interest Expenses on Term Deposits FC,True,False,approve
Layer 5,41204002,Interest Expenses on FC FD Ind OBU USD,Expenditure Accounts,Interest Expenses on Term Deposits FC,True,False,approve
Layer 5,41204003,Interest Expenses on FC FD Inst OBU USD,Expenditure Accounts,Interest Expenses on Term Deposits FC,True,False,approve
Layer 5,41205001,Interest Expense  on Bank Deposits -FD  <BDT>,Expenditure Accounts,Interest Expenses on Term Deposits Bank,True,False,approve
Layer 5,41205002,Interest Expense  on Bank Deposits -FD  <SND>,Expenditure Accounts,Interest Expenses on Term Deposits Bank,True,False,approve
Layer 5,41206001,Interest expense on NBFI Deposits -FD,Expenditure Accounts,Interest Expenses on Term Deposits NBFI,True,False,approve
Layer 5,41207001,Interest expense on MTB Gift Cheque,Expenditure Accounts,Interest Expense on other deposit products,True,False,approve
Layer 5,41301001,Interest Expenses on Borrowings from LTFF (FSSP),Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301002,Interest Expenses on Borrowing -IPFF Fund USD,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301003,Interest Expenses on Borrowing -IPFF Fund GBP,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301004,Interest Expense on Borrowings from BB-others,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301005,Interest Expense on Borrowings from BB-under prefinance,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301006,Interest Expense on Borrowings from BB-under Refinance,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301007,Interest Expense on Borrowing under EDF from Bangladesh Bank,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301008,Interest Expenses on Term Borrowings USD,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301009,Interest Expenses on Term Borrowings GBP,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301010,Interest Expenses on Call Borrowing BDT,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301011,Interest Expenses on Term Borrowing BDT,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301012,Interest Expenses on Call Borrowing USD,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301013,Interest Expenses on Call Borrowing GBP,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301014,Intt Expenses on Special Repo,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301015,Intt Expenses on Assured liquidity Support (ALS-Repo),Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301016,Interest Expenses on Short Term Borrowings USD,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301017,Interest Expenses on Short Term Borrowings GBP,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301018,Interest Expenses on Short Term Borrowing BDT,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301019,Interest Expense on Bangladesh Bank Repo,Tresury Expenditure,Interest Expenses on Borrowings,True,False,approve
Layer 5,41301102,Interest Expenses on Borrowing -IPFF Fund USD OBU,Expenditure Accounts,Interest Expenses on Borrowings,True,False,approve
Layer 5,41303001,Interest Expense on SME Foundation,Expenditure Accounts,Interest Expenses on Borrowings <>,True,False,approve
Layer 5,41303002,Interest Expense on Borrowings from NBFI,Tresury Expenditure,Interest Expenses on Borrowings <>,True,False,approve
Layer 5,41304001,Interest expense on SME Foundation Fund (MTB Youth Line),Expenditure Accounts,Interest Expenses on Borrowings Other institutes,True,False,approve
Layer 5,41304002,Interest Expense on SME Foundation Fund (MTB Gunabati),Expenditure Accounts,Interest Expenses on Borrowings Other institutes,True,False,approve
Layer 5,41401001,Interest Expense on 12 Partially Convertible Bond,Expenditure Accounts,Interest Expenses on Bonds,True,False,approve
Layer 5,41401002,Interest Expense on MTB 2nd Subordinate Bond,Expenditure Accounts,Interest Expenses on Bonds,True,False,approve
Layer 5,41401003,Interest Expense on MTB 3rd Subordinate Bond,Expenditure Accounts,Interest Expenses on Bonds,True,False,approve
Layer 5,41501001,Interest Expense on Purchase of Treasury Bond,Tresury Expenditure,Interest Expense on Others,True,False,approve
Layer 5,41501002,Interest Expense on Purchase of Treasury Bill,Tresury Expenditure,Interest Expense on Others,True,False,approve
Layer 5,41501003,Coupon Interest Expenditure <Repo>,Tresury Expenditure,Interest Expense on Others,True,False,approve
Layer 5,42101001,Basic Salaries,Expenditure Accounts,Basic Pay Expenses,True,False,approve
Layer 5,42101002,Personal Pay  <Basic>,Expenditure Accounts,Basic Pay Expenses,True,False,approve
Layer 5,42101003,Salary for Contractual [Kiosk] Staff <Basic Pay>,Expenditure Accounts,Basic Pay Expenses,True,False,approve
Layer 5,42102001,House  Rent Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102002,Conveyance Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102003,Medical Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102004,Entertainment  Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102005,Washing Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102006,Dearness Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102007,Risk  Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102008,Evening Banking Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102009,Discomfort Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102010,Technical Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102011,House Maintenance Allowance,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102012,Medical Reimbursement,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102013,Uniform And Other Apparels,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42102014,Utility Charges,Expenditure Accounts,Allowances Expenses,True,False,approve
Layer 5,42103001,Ordinary Bonus,Expenditure Accounts,Bonus Expenses,True,False,approve
Layer 5,42103002,Incentive Bonus,Expenditure Accounts,Bonus Expenses,True,False,approve
Layer 5,42104001,Gratuity,Expenditure Accounts,Gratuity Expenses,True,False,approve
Layer 5,42105001,Leave Fare Assistance,Expenditure Accounts,Leave Fare Assistance Expenses,True,False,approve
Layer 5,42106001,Bank's Contribution to EPF,Expenditure Accounts,Provident Fund Expenses,True,False,approve
Layer 5,42107002,Staff  Welfare & Recreation,Expenditure Accounts,Misc. Salary & Allowances,True,False,approve
Layer 5,42107005,Daily Allowances to Temp. Staff/Drivers Salary (Other Than MD's)/ Allowances,Expenditure Accounts,Misc. Salary & Allowances,True,False,approve
Layer 5,42107006,DMD's Remuneration,Expenditure Accounts,Misc. Salary & Allowances,True,False,approve
Layer 5,42107007,Misc expenses for DST employees,Expenditure Accounts,Misc. Salary & Allowances,True,False,approve
Layer 5,42201001,Rent,Expenditure Accounts,Rent Expenses,True,False,approve
Layer 5,42201002,VAT on Rent,Expenditure Accounts,Rent Expenses,True,False,approve
Layer 5,42202001,City Corp./Municipality Taxes,Expenditure Accounts,Rates & Taxes Expenses,True,False,approve
Layer 5,42202002,Trade License Fees,Expenditure Accounts,Rates & Taxes Expenses,True,False,approve
Layer 5,42202003,Excise Duty on Bank's own Deposits with other Banks,Expenditure Accounts,Rates & Taxes Expenses,True,False,approve
Layer 5,42202004,MD/DMD's Income Tax,Expenditure Accounts,Rates & Taxes Expenses,True,False,approve
Layer 5,42202005,VAT/Tax on Other Activities,Expenditure Accounts,Rates & Taxes Expenses,True,False,approve
Layer 5,42203001,Insurance for Cash in Transit,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203002,Insurance for Cash in Safe/Counter,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203003,Group Insurance Premium-Life,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203005,"Insurance for Bank's Property at Office, Godown, ATM, Kiosk",Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203006,Deposit Insurance Premium,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203007,Insurance Premium on Locker Services,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203008,Insurance Premium on Motor Vehicles Executives,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42203009,Insurance Premium on Motor Vehicles Pool,Expenditure Accounts,Insurance Expenses,True,False,approve
Layer 5,42204001,Electicity Charges,Expenditure Accounts,"Power, Electricity & Utilities",True,False,approve
Layer 5,42204002,Fuel for Generator,Expenditure Accounts,"Power, Electricity & Utilities",True,False,approve
Layer 5,42204003,WASA Bill,Expenditure Accounts,"Power, Electricity & Utilities",True,False,approve
Layer 5,42204004,Gas Bill,Expenditure Accounts,"Power, Electricity & Utilities",True,False,approve
Layer 5,42204005,Fuel for Car Executives,Expenditure Accounts,"Power, Electricity & Utilities",True,False,approve
Layer 5,42204006,Fuel for Car Pool,Expenditure Accounts,"Power, Electricity & Utilities",True,False,approve
Layer 5,42205001,Lease Rent <Car>,Expenditure Accounts,Lease Rent Expenses,True,False,approve
Layer 5,42301001,Security/Auxiliary Services,Expenditure Accounts,"Security, Auxiliary Services and Other Assitance",True,False,approve
Layer 5,42301002,Security/Auxiliary Services XX,Expenditure Accounts,"Security, Auxiliary Services and Other Assitance",True,False,approve
Layer 5,42302001,Monthly Wages of Cleaner,Expenditure Accounts,Office Cleaning,True,False,approve
Layer 5,42302002,Material Purchase For Upkeep of Bank,Expenditure Accounts,Office Cleaning,True,False,approve
Layer 5,42303001,Service Charge of Building Rented,Expenditure Accounts,Office Maintenance,True,False,approve
Layer 5,42303101,Misc exp. On Office Maintenance,Expenditure Accounts,Office Maintenance,True,False,approve
Layer 5,42303201,Tree Plants Expenses,Expenditure Accounts,Office Maintenance,True,False,approve
Layer 5,42303301,Drinking Water Expenses,Expenditure Accounts,Office Maintenance,True,False,approve
Layer 5,42304001,"Taxes (Token, Fitness) & Registration cost Motor Vehicle Pool",Expenditure Accounts,Car Expenses <not classified elsewhere>,True,False,approve
Layer 5,42304002,"Taxes (Token, Fitness)& Registration cost Motor Vehicle Executives",Expenditure Accounts,Car Expenses <not classified elsewhere>,True,False,approve
Layer 5,42304003,CNG Conversion Cost Motor Vehicle Executives,Expenditure Accounts,Car Expenses <not classified elsewhere>,True,False,approve
Layer 5,42304004,CNG Conversion Cost Motor Vehicle Pool,Expenditure Accounts,Car Expenses <not classified elsewhere>,True,False,approve
Layer 5,42304005,Car Loan Instalment Expenses <Employees>,Expenditure Accounts,Car Expenses <not classified elsewhere>,True,False,approve
Layer 5,42304006,Car hiring charges <Rent> for MV Pool,Expenditure Accounts,Car Expenses <not classified elsewhere>,True,False,approve
Layer 5,42305001,Entertainment Expenses,Expenditure Accounts,Entertainment,True,False,approve
Layer 5,42308001,T.A/D.A (Foreign Travel),Expenditure Accounts,Travelling & Conveyance Expenses,True,False,approve
Layer 5,42308002,T.A/D.A (Domestic Travel),Expenditure Accounts,Travelling & Conveyance Expenses,True,False,approve
Layer 5,42308003,Conveyance for official purpose,Expenditure Accounts,Travelling & Conveyance Expenses,True,False,approve
Layer 5,42308004,Holiday Conveyance,Expenditure Accounts,Travelling & Conveyance Expenses,True,False,approve
Layer 5,42309001,Foreign Bank Charges,Tresury Expenditure,Bank charges,True,False,approve
Layer 5,42309002,Local Bank other than BB Charges,Expenditure Accounts,Bank charges,True,False,approve
Layer 5,42309003,Bangladesh Bank Charges,Expenditure Accounts,Bank charges,True,False,approve
Layer 5,42310001,Local Training Expenses,Expenditure Accounts,Training Expenses,True,False,approve
Layer 5,42310002,Foreign Training Expenses,Expenditure Accounts,Training Expenses,True,False,approve
Layer 5,42310003,Daily Allowances (Training Institute),Expenditure Accounts,Training Expenses,True,False,approve
Layer 5,42310004,Entertainment (Training Institute),Expenditure Accounts,Training Expenses,True,False,approve
Layer 5,42310005,Venue Rent (Training Institute),Expenditure Accounts,Training Expenses,True,False,approve
Layer 5,42310006,Honorarium (Training Institute),Expenditure Accounts,Training Expenses,True,False,approve
Layer 5,42313001,Subscription,Expenditure Accounts,Subscription & Donation,True,False,approve
Layer 5,42313002,Donation,Expenditure Accounts,Subscription & Donation,True,False,approve
Layer 5,42316001,Fees Paid to Income Tax Advisor,Expenditure Accounts,Fees & Registrations,True,False,approve
Layer 5,42316002,Fees for Regis. at Joint Stock Comp.,Expenditure Accounts,Fees & Registrations,True,False,approve
Layer 5,42316003,All Other Fees,Expenditure Accounts,Fees & Registrations,True,False,approve
Layer 5,42317002,CSR Activities,Expenditure Accounts,Business Development Expenses,True,False,approve
Layer 5,42317003,Branch Opening Expenses,Expenditure Accounts,Business Development Expenses,True,False,approve
Layer 5,42317004,Agency Commission on Student File,Expenditure Accounts,Business Development Expenses,True,False,approve
Layer 5,42318001,Contribution to MTB Foundation (Expenditure),Expenditure Accounts,Contribution to MTB Foundation,True,False,approve
Layer 5,42319001,Employees Medical Assistance Fund (Expenditure),Expenditure Accounts,Employees Medical Assistance Fund,True,False,approve
