31102019|25052019|10150620|F|900000099|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000026000|00000000000000000|N|00000000|0000010000930322|DEP|          |000000000|     |
31102019|25052019|10150626|F|900000102|01|003|00006|BDT|006BDT2014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000052000|00000000000000000|N|00000000|0000010000930326|DEP|          |000000000|     |
31102019|25052019|10150626|F|900000102|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000052000|00000000000000000|N|00000000|0000010000930326|DEP|          |000000000|     |
31102019|25052019|10150641|F|900000110|01|003|00006|BDT|006BDT0132060029999000   |000730| INTEREST CREDIT        | |31102019|00000000000375000|00000000000000000|N|00000000|0000010000930336|DEP|          |000000000|     |
31102019|25052019|10150641|F|900000110|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000375000|00000000000000000|N|00000000|0000010000930336|DEP|          |000000000|     |
31102019|25052019|10150649|F|900000113|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000000013000|00000000000000000|N|00000000|0000010000930340|DEP|          |000000000|     |
31102019|25052019|10150649|F|900000113|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000013000|00000000000000000|N|00000000|0000010000930340|DEP|          |000000000|     |
31102019|25052019|10150658|F|900000116|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000008000|00000000000000000|N|00000000|0000010000930346|DEP|          |000000000|     |
31102019|25052019|10150658|F|900000116|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000008000|00000000000000000|N|00000000|0000010000930346|DEP|          |000000000|     |
31102019|25052019|10150660|F|900000118|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000772000|00000000000000000|N|00000000|0000010000930348|DEP|          |000000000|     |
31102019|25052019|10150660|F|900000118|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000772000|00000000000000000|N|00000000|0000010000930348|DEP|          |000000000|     |
